english_word,transliteration,arabic_script_1,arabic_script_2,part_of_speech,difficulty_level,category,banjarese_phrase,english_phrase,image_url,sequence_number,
honest,jujur,جوجور,جوجور,adjective,2,ora ngapusi,Jujur itu baik,Being honest is good,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
lie,bohong,بوهوڠ,بوهوڠ,verb,2,ngapusi,Jangan bohong sama mama,Don't lie to mom,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,65
kind,baik,بايک,بايک,adjective,1,becik,Hati baik mulia,Kind heart is noble,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,85
cruel,jahat,جاهات,جاهات,adjective,2,ala,Orang jahat ditangkap,Bad people are arrested,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,60
patient,sabar,صابار,صابار,adjective,2,sabar,Sabar menunggu giliran,Patient waiting for turn,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
impatient,tidak sabar,تيدک صابار,تيدک صابار,adjective,3,ora sabar,Tidak sabar mau pulang,Impatient to go home,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,65
polite,sopan,سوڤان,سوڤان,adjective,2,tatas,Sopan sama orang tua,Polite to elders,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
rude,kasar,کاسر,کاسر,adjective,2,ora sopan,Kasar sama teman,Rude to friends,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,65
rich,kaya,کايا,کايا,adjective,2,sugih,Orang kaya dermawan,Rich people are generous,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
poor,miskin,مسکين,مسکين,adjective,2,mlarat,Orang miskin perlu bantuan,Poor people need help,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,65
famous,terkenal,ترکنال,ترکنال,adjective,3,kondhang,Artis terkenal cantik,Famous artists are beautiful,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&lamp,lampu,لامڤو,لامڤو,noun,1,blencong,Lampu kamar terang,Room lamp is bright,https://images.unsplash.com/photo-1513475382585-d06e58bcb0e0?w=200&h=200&fit=crop&crop=center,75
mirror,cermin,چرمين,چرمين,noun,2,pangilon,Cermin kamar besar,Bedroom mirror is big,https://images.unsplash.com/photo-1506629905260-f24b2b3bb04a?w=200&h=200&fit=crop&crop=center,70
picture,gambar,ګامبار,ګامبار,noun,2,photo,Gambar keluarga indah,Family picture is beautiful,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,70
clothes,baju,باجو,باجو,noun,1,rasukan,Baju baru bagus,New clothes are nice,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,85
shirt,kemeja,کميجا,کميجا,noun,2,kaos,Kemeja putih bersih,White shirt is clean,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,75
pants,celana,چلانا,چلانا,noun,2,kathok,Celana panjang hitam,Black long pants,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,75
dress,gaun,ګاون,ګاون,noun,2,longdress,Gaun merah cantik,Red dress is beautiful,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,70
skirt,rok,روک,روک,noun,1,jarik,Rok pendek modis,Short skirt is fashionable,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,70
shoes,sepatu,سڤاتو,سڤاتو,noun,2,kasut,Sepatu baru mahal,New shoes are expensive,https://images.unsplash.com/photo-1549298916-b41d501d3772?w=200&h=200&fit=crop&crop=center,80
socks,kaos kaki,کاوس کاکي,کاوس کاکي,noun,3,stoking,Kaos kaki putih bersih,White socks are clean,https://images.unsplash.com/photo-1549298916-b41d501d3772?w=200&h=200&fit=crop&crop=center,65
hat,topi,توڤي,توڤي,noun,1,peci,Topi hitam bagus,Black hat is nice,https://images.unsplash.com/photo-1521369909029-2afed882baee?w=200&h=200&fit=crop&crop=center,70
jacket,jaket,جاکت,جاکت,noun,2,jas,Jaket tebal hangat,Thick jacket is warm,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,70
belt,ikat pinggang,ايکات ڤيڠڠ,ايکات ڤيڠڠ,noun,3,sabuk,Ikat pinggang kulit,Leather belt,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,60
watch,jam tangan,جم تڠن,جم تڠن,noun,3,arloji,Jam tangan emas mahal,Gold watch is expensive,https://images.unsplash.com/photo-1501139083538-0139583c060f?w=200&h=200&fit=crop&crop=center,65
glasses,kacamata,کاچاماتا,کاچاماتا,noun,2,cermin mata,Kacamata minus tebal,Minus glasses are thick,https://images.unsplash.com/photo-1572635196237-14b3f281503f?w=200&h=200&fit=crop&crop=center,65
father,bapak,باڤک,باڤک,noun,1,ayah,Bapak ku baik hati,My father is kind,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,90
mother,mama,ماما,ماما,noun,1,ibu,Mama masak enak,Mom cooks deliciously,https://images.unsplash.com/photo-1438761681033-6461ffad8d80?w=200&h=200&fit=crop&crop=face,90
child,anak,انک,انک,noun,1,budak,Anak kecil lucu,Small children are cute,https://images.unsplash.com/photo-1503454537195-1dcabb73ffb9?w=200&h=200&fit=crop&crop=face,85
son,anak laki-laki,انک لاکي-لاکي,انک لاکي-لاکي,noun,3,putra,Anak laki-laki pintar,Son is smart,https://images.unsplash.com/photo-1503454537195-1dcabb73ffb9?w=200&h=200&fit=crop&crop=face,75
daughter,anak perempuan,انک ڤرمڤوان,انک ڤرمڤوان,noun,3,putri,Anak perempuan cantik,Daughter is beautiful,https://images.unsplash.com/photo-1503454537195-1dcabb73ffb9?w=200&h=200&fit=crop&crop=face,75
brother,kakak laki,کاکک لاکي,کاکک لاکي,noun,3,abang,Kakak ku tinggi,My brother is tall,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,80
sister,kakak perempuan,کاکک ڤرمڤوان,کاکک ڤرمڤوان,noun,3,teteh,Kakak ku cantik,My sister is beautiful,https://images.unsplash.com/photo-1438761681033-6461ffad8d80?w=200&h=200&fit=crop&crop=face,80
grandfather,kakek,کاکک,کاکک,noun,2,aki,Kakek bijaksana sekali,Grandfather is very wise,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
grandmother,nenek,ننيک,ننيک,noun,2,nini,Nenek masak enak,Grandmother cooks deliciously,https://images.unsplash.com/photo-1438761681033-6461ffad8d80?w=200&h=200&fit=crop&crop=face,70
uncle,paman,ڤامان,ڤامان,noun,2,wa,Paman kerja di kota,Uncle works in the city,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,65
aunt,bibi,بيبي,بيبي,noun,2,bulik,Bibi cantik baik hati,Aunt is beautiful and kind,https://images.unsplash.com/photo-1438761681033-6461ffad8d80?w=200&h=200&fit=crop&crop=face,65
cousin,sepupu,سڤوڤو,سڤوڤو,noun,2,misan,Sepupu main ke rumah,Cousin visits home,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,60
husband,suami,سواامي,سواامي,noun,2,laki,Suami baik pekerja keras,Husband is good and hardworking,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
wife,istri,ايستري,ايستري,noun,2,bini,Istri cantik pandai masak,Wife is beautiful and good at cooking,https://images.unsplash.com/photo-1438761681033-6461ffad8d80?w=200&h=200&fit=crop&crop=face,70
baby,bayi,بايي,بايي,noun,2,jabang,Bayi tidur nyenyak,Baby sleeps soundly,https://images.unsplash.com/photo-1503454537195-1dcabb73ffb9?w=200&h=200&fit=crop&crop=face,75
friend,teman,تمن,تمن,noun,1,sobat,Teman ku banyak,I have many friends,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,85
neighbor,tetangga,تتڠګا,تتڠګا,noun,2,tangga,Tetangga baik hati,Neighbor is kind-hearted,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,70
guest,tamu,تامو,تامو,noun,1,pandherektur,Tamu datang sore,Guest comes in the evening,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,70
now,sekarang,سکرڠ,سکرڠ,adverb,2,kini,Sekarang hujan,It is raining now,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,85
today,hari ini,هاري اين,هاري اين,noun,2,masa ini,Hari ini libur,Today is a holiday,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,85
yesterday,kemarin,کمارين,کمارين,adverb,2,kamari,Kemarin hujan deras,Yesterday it rained heavily,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,80
tomorrow,besok,بسوک,بسوک,adverb,2,esok,Besok ada ujian,Tomorrow there is an exam,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,80
morning,pagi,ڤاګي,ڤاګي,noun,1,subuh,Pagi ini cerah,This morning is bright,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
afternoon,siang,سياڠ,سياڠ,noun,1,tengah hari,Siang ini panas,This afternoon is hot,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
evening,sore,سوري,سوري,noun,1,petang,Sore ini sejuk,This evening is cool,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
night,malam,مالم,مالم,noun,1,wengi,Malam ini dingin,Tonight is cold,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
dawn,subuh,سوبوح,سوبوح,noun,2,esuk,Subuh waktu sembahyang,Dawn is prayer time,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
midnight,tengah malam,تڠح مالم,تڠح مالم,noun,3,tengah wengi,Tengah malam sepi,Midnight is quiet,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,60
week,minggu,ميڠګو,ميڠګو,noun,2,pekan,Minggu depan libur,Next week is a holiday,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
month,bulan,بولان,بولان,noun,1,sasi,Bulan ini panas,This month is hot,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
year,tahun,تاهون,تاهون,noun,2,warsa,Tahun ini baik,This year is good,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,80
time,waktu,واکتو,واکتو,noun,2,wektu,Waktu cepat berlalu,Time passes quickly,https://images.unsplash.com/photo-1501139083538-0139583c060f?w=200&h=200&fit=crop&crop=center,80
hour,jam,جم,جم,noun,1,arloji,Jam berapa sekarang?,What time is it now?,https://images.unsplash.com/photo-1501139083538-0139583c060f?w=200&h=200&fit=crop&crop=center,85
minute,menit,منيت,منيت,noun,2,detik,Tunggu lima menit,Wait five minutes,https://images.unsplash.com/photo-1501139083538-0139583c060f?w=200&h=200&fit=crop&crop=center,75
second,detik,ديتيک,ديتيک,noun,2,sekon,Satu detik saja,Just one second,https://images.unsplash.com/photo-1501139083538-0139583c060f?w=200&h=200&fit=crop&crop=center,70
early,pagi,ڤاګي,ڤاګي,adjective,1,enjing,Bangun pagi sehat,Wake up early is healthy,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
late,terlambat,ترلامبات,ترلامبات,adjective,2,telat,Datang terlambat,Come late,https://images.unsplash.com/photo-1501139083538-0139583c060f?w=200&h=200&fit=crop&crop=center,70
on time,tepat waktu,تڤات واکتو,تڤات واکتو,adverb,3,pas wektune,Datang tepat waktu,Come on time,https://images.unsplash.com/photo-1501139083538-0139583c060f?w=200&h=200&fit=crop&crop=center,65
sun,matahari,ماتاهاري,ماتاهاري,noun,2,srengenge,Matahari terang benderang,The sun shines brightly,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,80
moon,bulan,بولان,بولان,noun,1,rembulan,Bulan purnama terang,Full moon is bright,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
star,bintang,بينتڠ,بينتڠ,noun,2,lintang,Bintang bersinar terang,Stars shine brightly,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
sky,langit,لڠيت,لڠيت,noun,1,awang-awang,Langit biru cerah,Blue sky is clear,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,80
cloud,awan,اوان,اوان,noun,1,mega,Awan putih bergerak,White clouds are moving,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
rain,hujan,هوجن,هوجن,noun,1,udan,Hujan lebat sekali,Very heavy rain,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,85
wind,angin,اڠين,اڠين,noun,1,bayu,Angin sepoi-sepoi,Gentle breeze,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
storm,badai,بداي,بداي,noun,2,angin ribut,Badai besar datang,Big storm is coming,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,60
thunder,guntur,ګونتور,ګونتور,noun,2,gludhug,Guntur keras sekali,Thunder is very loud,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,60
lightning,kilat,کيلات,کيلات,noun,2,bledhek,Kilat menyambar pohon,Lightning strikes the tree,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,55
snow,salju,سالجو,سالجو,noun,2,salju,Salju putih dingin,Snow is white and cold,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,40
ice,es,ايس,ايس,noun,1,banyu beku,Es dingin sekali,Ice is very cold,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=200&h=200&fit=crop&crop=center,70
fire,api,اڤي,اڤي,noun,1,geni,Api panas menyala,Fire burns hot,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
smoke,asap,اساڤ,اساڤ,noun,2,kukus,Asap hitam tebal,Black smoke is thick,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
earth,bumi,بومي,بومي,noun,2,lemah,Bumi bulat berputar,Earth is round and rotates,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
world,dunia,دونيا,دونيا,noun,2,jagad,Dunia ini luas,This world is vast,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
ground,tanah,تاناح,تاناح,noun,1,lemah,Tanah subur hijau,Fertile soil is green,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
soil,tanah,تاناح,تاناح,noun,1,lemah,Tanah kebun subur,Garden soil is fertile,https://images.unsplash.com/photo-1574323347407-f5e1ad6d020b?w=200&h=200&fit=crop&crop=center,70
mud,lumpur,لومڤور,لومڤور,noun,2,lendhut,Lumpur licin sekali,Mud is very slippery,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,60
dust,debu,ديبو,ديبو,noun,2,bledug,Debu berterbangan,Dust is flying around,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
already,sudah,سودح,سودح,adverb,2,telah,Aku sudah makan,I have already eaten,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,90
not yet,belum,بلوم,بلوم,adverb,2,durung,Aku belum makan,I have not eaten yet,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,85
very,sangat,سڠت,سڠت,adverb,2,banget,Sangat bagus,Very good,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
quite,agak,اګک,اګک,adverb,2,rada,Agak panas hari ini,It's quite hot today,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
too,terlalu,ترلالو,ترلالو,adverb,2,kakehan,Terlalu manis,Too sweet,https://images.unsplash.com/photo-1558618047-3c8c76ca7d13?w=200&h=200&fit=crop&crop=center,65
enough,cukup,چوکوڤ,چوکوڤ,adverb,2,pas,Cukup makan segini,Enough to eat this much,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=200&h=200&fit=crop&crop=center,70
more,lebih,لبيح,لبيح,adverb,2,luwih,Lebih banyak lagi,More and more,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
less,kurang,کوراڠ,کوراڠ,adverb,2,kirang,Kurang garam,Less salt,https://images.unsplash.com/photo-1544816155-12df9643f363?w=200&h=200&fit=crop&crop=center,70
most,paling,ڤاليڠ,ڤاليڠ,adverb,2,sing paling,Paling bagus,The best,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
can/able,bisa,بيسا,بيسا,verb,1,sanggup,Aku bisa berenang,I can swim,https://images.unsplash.com/photo-1571019613454-1cb2f99b2d8b?w=200&h=200&fit=crop&crop=center,85
cannot,tidak bisa,تيدک بيسا,تيدک بيسا,verb,2,kada sanggup,Aku tidak bisa bahasa Inggris,I cannot speak English,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,80
must,harus,هاروس,هاروس,verb,2,kudu,Harus belajar rajin,Must study diligently,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,75
should,seharusnya,سهاروسڽا,سهاروسڽا,verb,3,kudune,Seharusnya datang tepat waktu,Should come on time,https://images.unsplash.com/photo-1501139083538-0139583c060f?w=200&h=200&fit=crop&crop=center,65
need,perlu,ڤرلو,ڤرلو,verb,2,butuh,Perlu bantuan orang,Need people's help,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,75
yes,iya,ايا,ايا,interjection,1,nggih,Iya benar,Yes that's right,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,95
no,tidak,تيدک,تيدک,interjection,1,kada,Tidak mau,Don't want to,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,95
maybe,mungkin,موڠکين,موڠکين,adverb,2,kali,Mungkin besok hujan,Maybe it will rain tomorrow,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
of course,tentu saja,تنتو ساجا,تنتو ساجا,adverb,3,mestine,Tentu saja boleh,Of course it's allowed,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,65
because,karena,کارنا,کارنا,conjunction,3,sebab,Karena hujan tidak pergi,Because of rain not going,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,80
but,tapi,تاڤي,تاڤي,conjunction,2,tetapi,Mau pergi tapi hujan,Want to go but it's raining,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,85
and,dan,دان,دان,conjunction,1,wan,Nasi dan lauk,Rice and side dish,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=200&h=200&fit=crop&crop=center,90
or,atau,اتاو,اتاو,conjunction,2,utawa,Nasi atau mie,Rice or noodles,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=200&h=200&fit=crop&crop=center,80
if,kalau,کالو,کالو,conjunction,2,yen,Kalau hujan tidak pergi,If it rains won't go,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
when,ketika,کتيکا,کتيکا,conjunction,2,nalika,Ketika malam gelap,When night is dark,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
while,selama,سلاما,سلاما,conjunction,2,sauntara,Selama hujan di rumah,While it rains stay home,https://images.unsplash.com/photo-1568605114red,merah,ميراح,ميراح,adjective,1,abang,Bunga merah cantik,Red flowers are beautiful,https://images.unsplash.com/photo-1518709268805-4e9042af2176?w=200&h=200&fit=crop&crop=center,80
blue,biru,بيرو,بيرو,adjective,1,biru muda,Langit biru cerah,The blue sky is bright,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
green,hijau,هيجاو,هيجاو,adjective,1,ijo,Daun hijau segar,Green leaves are fresh,https://images.unsplash.com/photo-1518709268805-4e9042af2176?w=200&h=200&fit=crop&crop=center,75
yellow,kuning,کونيڠ,کونيڠ,adjective,1,koneng,Pisang kuning matang,Yellow bananas are ripe,https://images.unsplash.com/photo-1571771894821-ce9b6c11b08e?w=200&h=200&fit=crop&crop=center,75
black,hitam,هيتم,هيتم,adjective,1,ireng,Kucing hitam cantik,Black cats are beautiful,https://images.unsplash.com/photo-1514888286974-6c03e2ca1dba?w=200&h=200&fit=crop&crop=center,75
white,putih,ڤوتيح,ڤوتيح,adjective,1,puti,Baju putih bersih,White clothes are clean,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,75
brown,coklat,چوکلات,چوکلات,adjective,2,soklat,Tanah coklat subur,Brown soil is fertile,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
pink,merah muda,ميراح مودا,ميراح مودا,adjective,2,jambon,Bunga mawar merah muda,Pink roses,https://images.unsplash.com/photo-1518709268805-4e9042af2176?w=200&h=200&fit=crop&crop=center,65
purple,ungu,اوڠو,اوڠو,adjective,2,wungu,Bunga ungu indah,Purple flowers are beautiful,https://images.unsplash.com/photo-1518709268805-4e9042af2176?w=200&h=200&fit=crop&crop=center,60
orange,jingga,جيڠګا,جيڠګا,adjective,2,oranye,Matahari jingga sore,Orange sunset,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,60
gray,abu-abu,ابو-ابو,ابو-ابو,adjective,2,awu-awu,Awan abu-abu gelap,Dark gray clouds,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,60
house,rumah,رومح,رومح,noun,1,balai,Rumah aku jauh,My house is far,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,90
door,pintu,ڤينتو,ڤينتو,noun,1,lawang,Pintu rumah terbuka,House door is open,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,80
window,jendela,جنديلا,جنديلا,noun,2,tingkap,Jendela kamar besar,Bedroom window is big,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,75
roof,atap,اتڤ,اتڤ,noun,1,payon,Atap rumah bocor,House roof is leaking,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,70
wall,dinding,ديڠديڠ,ديڠديڠ,noun,2,tembok,Dinding rumah putih,House wall is white,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,70
floor,lantai,لانتاي,لانتاي,noun,2,jubin,Lantai rumah bersih,House floor is clean,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,70
room,kamar,کامر,کامر,noun,1,bilik,Kamar tidur nyaman,Bedroom is comfortable,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,80
kitchen,dapur,داڤور,داڤور,noun,1,pawon,Dapur mama bersih,Mother's kitchen is clean,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=200&h=200&fit=crop&crop=center,75
bathroom,kamar mandi,کامر مندي,کامر مندي,noun,2,jedhing,Kamar mandi kecil,Bathroom is small,https://images.unsplash.com/photo-1563453392212-326f5e854473?w=200&h=200&fit=crop&crop=center,70
living room,ruang tamu,رواڠ تامو,رواڠ تامو,noun,3,ruang keluarga,Ruang tamu luas,Living room is spacious,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=200&h=200&fit=crop&crop=center,65
yard,halaman,هالامان,هالامان,noun,2,pekarangan,Halaman rumah luas,House yard is wide,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,70
garden,kebun,کبون,کبون,noun,1,taman,Kebun sayur subur,Vegetable garden is fertile,https://images.unsplash.com/photo-1540420773420-3366772f4999?w=200&h=200&fit=crop&crop=center,70
school,sekolah,سکولح,سکولح,noun,2,madrasah,Sekolah tutup hari ini,School is closed today,https://images.unsplash.com/photo-1580582932707-520aed937b7b?w=200&h=200&fit=crop&crop=center,85
classroom,kelas,کلاس,کلاس,noun,2,ruang kelas,Kelas ini ramai,This classroom is crowded,https://images.unsplash.com/photo-1580582932707-520aed937b7b?w=200&h=200&fit=crop&crop=center,75
teacher,guru,ګورو,ګورو,noun,2,ustad,Guru ku pintar,My teacher is smart,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,80
student,murid,موريد,موريد,noun,2,pelajar,Murid rajin belajar,Students study diligently,https://images.unsplash.com/photo-1503454537195-1dcabb73ffb9?w=200&h=200&fit=crop&crop=face,80
principal,kepala sekolah,کڤالا سکولح,کڤالا سکولح,noun,3,direktur,Kepala sekolah bijaksana,Principal is wise,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,60
lesson,pelajaran,ڤلاجاران,ڤلاجاران,noun,3,pamulangan,Pelajaran hari ini sulit,Today's lesson is difficult,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,70
homework,pekerjaan rumah,ڤکرجاان رومح,ڤکرجاان رومح,noun,3,PR,Pekerjaan rumah banyak,Homework is a lot,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,70
exam,ujian,اوجيان,اوجيان,noun,2,tes,Ujian besok sulit,Tomorrow's exam is difficult,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,65
market,pasar,ڤاسر,ڤاسر,noun,2,warung,Ke pasar beli sayur,Go to market to buy vegetables,https://images.unsplash.com/photo-1555529902-5261145633bf?w=200&h=200&fit=crop&crop=center,80
shop,toko,توکو,توکو,noun,1,warung,Toko kelontong dekat,Grocery store is near,https://images.unsplash.com/photo-1555529902-5261145633bf?w=200&h=200&fit=crop&crop=center,75
store,kedai,کداي,کداي,noun,2,toko,Kedai kopi ramai,Coffee shop is busy,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=200&h=200&fit=crop&crop=center,70
